Entity,Code,Year,Coal Consumption (terawatt-hours)
South & Central America,,1996,229.1484949
South & Central America,,1997,245.9114805
South & Central America,,1998,241.3406714
South & Central America,,1999,239.5921883
South & Central America,,2000,243.8566991
South & Central America,,2001,230.6848399
South & Central America,,2002,227.3380287
South & Central America,,2003,245.0839413
South & Central America,,2004,260.6249792
South & Central America,,2005,245.1761815
South & Central America,,2006,284.3397972
South & Central America,,2007,302.7615643
South & Central America,,2008,321.6353655
South & Central America,,2009,271.0502819
South & Central America,,2010,329.1918193
South & Central America,,2011,351.1664168
South & Central America,,2012,368.9729219
South & Central America,,2013,402.6797185
South & Central America,,2014,423.5105136
South & Central America,,2015,416.1594539
South & Central America,,2016,413.0571735
South & Central America,,2017,404.3197487
South & Central America,,2018,419.1344309
South Africa,ZAF,1965,286.76091
South Africa,ZAF,1966,283.13235
South Africa,ZAF,1967,291.30824
South Africa,ZAF,1968,304.92697
South Africa,ZAF,1969,307.92751
South Africa,ZAF,1970,318.10376
South Africa,ZAF,1971,340.1753115
South Africa,ZAF,1972,342.584649
South Africa,ZAF,1973,364.9302158
South Africa,ZAF,1974,382.2851322
South Africa,ZAF,1975,408.0100347
South Africa,ZAF,1976,428.3884449
South Africa,ZAF,1977,443.7921064
South Africa,ZAF,1978,431.0310399
South Africa,ZAF,1979,459.7467798
South Africa,ZAF,1980,496.7320625
South Africa,ZAF,1981,588.8600453
South Africa,ZAF,1982,645.5872033
South Africa,ZAF,1983,655.7012793
South Africa,ZAF,1984,706.5366348
South Africa,ZAF,1985,725.5737133
South Africa,ZAF,1986,735.6656543
South Africa,ZAF,1987,748.5730698
South Africa,ZAF,1988,809.9272622
South Africa,ZAF,1989,755.8787427
South Africa,ZAF,1990,782.8976785
South Africa,ZAF,1991,768.7528618
South Africa,ZAF,1992,771.6843894
South Africa,ZAF,1993,774.7294183
South Africa,ZAF,1994,799.6300228
South Africa,ZAF,1995,829.7133401
South Africa,ZAF,1996,842.5073216
South Africa,ZAF,1997,861.0867746
South Africa,ZAF,1998,835.2280744
South Africa,ZAF,1999,872.6993691
South Africa,ZAF,2000,867.9653691
South Africa,ZAF,2001,871.0688409
South Africa,ZAF,2002,828.5981117
South Africa,ZAF,2003,920.9662072
South Africa,ZAF,2004,1009.106846
South Africa,ZAF,2005,930.2640373
South Africa,ZAF,2006,947.5279146
South Africa,ZAF,2007,972.9774623
South Africa,ZAF,2008,1085.502539
South Africa,ZAF,2009,1091.169547
South Africa,ZAF,2010,1079.536198
South Africa,ZAF,2011,1052.656134
South Africa,ZAF,2012,1027.383904
South Africa,ZAF,2013,1027.612148
South Africa,ZAF,2014,1040.719655
South Africa,ZAF,2015,990.5049657
South Africa,ZAF,2016,1010.815718
South Africa,ZAF,2017,980.5938714
South Africa,ZAF,2018,999.9756948
South Korea,KOR,1965,57.59176
South Korea,KOR,1966,65.20941
South Korea,KOR,1967,62.20887
South Korea,KOR,1968,58.7315
South Korea,KOR,1969,61.33662
South Korea,KOR,1970,65.46527
South Korea,KOR,1971,66.16307
South Korea,KOR,1972,67.81453
South Korea,KOR,1973,85.75962
South Korea,KOR,1974,88.44615
South Korea,KOR,1975,93.44705
South Korea,KOR,1976,104.16991
South Korea,KOR,1977,113.71814
South Korea,KOR,1978,115.06722
South Korea,KOR,1979,137.73409
South Korea,KOR,1980,153.50437
South Korea,KOR,1981,177.28772
South Korea,KOR,1982,179.6835
South Korea,KOR,1983,191.79033
South Korea,KOR,1984,231.05321
South Korea,KOR,1985,256.11586
South Korea,KOR,1986,271.33953
South Korea,KOR,1987,274.92157
South Korea,KOR,1988,292.63406
South Korea,KOR,1989,284.85359
South Korea,KOR,1990,280.564446
South Korea,KOR,1991,281.518106
South Korea,KOR,1992,274.121426
South Korea,KOR,1993,300.518037
South Korea,KOR,1994,308.572975
South Korea,KOR,1995,319.771502
South Korea,KOR,1996,373.323
South Korea,KOR,1997,406.205662
South Korea,KOR,1998,419.268478
South Korea,KOR,1999,443.767073
South Korea,KOR,2000,499.213098
South Korea,KOR,2001,531.772446
South Korea,KOR,2002,571.390041
South Korea,KOR,2003,594.576772
South Korea,KOR,2004,618.697392
South Korea,KOR,2005,637.271665
South Korea,KOR,2006,658.867412
South Korea,KOR,2007,693.76439
South Korea,KOR,2008,768.740674
South Korea,KOR,2009,797.75985
South Korea,KOR,2010,897.159134
South Korea,KOR,2011,973.284462
South Korea,KOR,2012,937.801332
South Korea,KOR,2013,948.35672
South Korea,KOR,2014,981.556881
South Korea,KOR,2015,993.215956
South Korea,KOR,2016,947.836859
South Korea,KOR,2017,1002.23554
South Korea,KOR,2018,1025.884861
Spain,ESP,1965,112.811
Spain,ESP,1966,104.36762
Spain,ESP,1967,106.0656
Spain,ESP,1968,107.36816
Spain,ESP,1969,108.0427
Spain,ESP,1970,114.13682
Spain,ESP,1971,114.70669
Spain,ESP,1972,117.47463
Spain,ESP,1973,115.05559
Spain,ESP,1974,111.43866
Spain,ESP,1975,123.49897
Spain,ESP,1976,119.61455
Spain,ESP,1977,128.12771
Spain,ESP,1978,110.11284
Spain,ESP,1979,125.49933
Spain,ESP,1980,144.66557
Spain,ESP,1981,178.46235
Spain,ESP,1982,197.76815
Spain,ESP,1983,208.01418
Spain,ESP,1984,211.47992
Spain,ESP,1985,209.08414
Spain,ESP,1986,216.6669
Spain,ESP,1987,210.20062
Spain,ESP,1988,182.38166
Spain,ESP,1989,224.83116
Spain,ESP,1990,223.43556
Spain,ESP,1991,232.58837
Spain,ESP,1992,237.29852
Spain,ESP,1993,213.45702
Spain,ESP,1994,220.06286
Spain,ESP,1995,220.58621
Spain,ESP,1996,186.39401
Spain,ESP,1997,213.46865
Spain,ESP,1998,203.42033
Spain,ESP,1999,227.98289
Spain,ESP,2000,243.48568
Spain,ESP,2001,222.92384
Spain,ESP,2002,251.18474
Spain,ESP,2003,234.10027
Spain,ESP,2004,244.79987
Spain,ESP,2005,238.56619
Spain,ESP,2006,208.27004
Spain,ESP,2007,233.03031
Spain,ESP,2008,157.05152
Spain,ESP,2009,109.6709
Spain,ESP,2010,80.21211
Spain,ESP,2011,148.75933
Spain,ESP,2012,180.17196
Spain,ESP,2013,132.54711
Spain,ESP,2014,135.36157
Spain,ESP,2015,159.1729683
Spain,ESP,2016,122.0701082
Spain,ESP,2017,156.4097766
Spain,ESP,2018,129.3177506
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.00512883
Sri Lanka,LKA,1977,0.0293076
Sri Lanka,LKA,1978,0.030479904
Sri Lanka,LKA,1979,0.01978263
Sri Lanka,LKA,1980,0.026669916
Sri Lanka,LKA,1981,0.014800338
Sri Lanka,LKA,1982,0.207058194
Sri Lanka,LKA,1983,0.20808396
Sri Lanka,LKA,1984,0.40444488
Sri Lanka,LKA,1985,0.24471846
Sri Lanka,LKA,1986,0.09158625
Sri Lanka,LKA,1987,0.08572473
Sri Lanka,LKA,1988,0.0439614
Sri Lanka,LKA,1989,0.00512883
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.00659421
Sri Lanka,LKA,1992,0.00659421
Sri Lanka,LKA,1993,0.004469409
Sri Lanka,LKA,1994,0.004029795
Sri Lanka,LKA,1995,0.011649771
Sri Lanka,LKA,1996,0.002417877
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.002271339
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.003956526
Sri Lanka,LKA,2001,0.001025766
Sri Lanka,LKA,2002,0.126535563
Sri Lanka,LKA,2003,0.694883196
Sri Lanka,LKA,2004,0.182806155
Sri Lanka,LKA,2005,0.679496706
Sri Lanka,LKA,2006,0.509659164
Sri Lanka,LKA,2007,0.497203434
Sri Lanka,LKA,2008,0.670338081
Sri Lanka,LKA,2009,0.682280928
Sri Lanka,LKA,2010,0.69700807
Sri Lanka,LKA,2011,3.478508054
Sri Lanka,LKA,2012,5.30318311
Sri Lanka,LKA,2013,5.578877506
Sri Lanka,LKA,2014,10.70720195
Sri Lanka,LKA,2015,14.4090156
Sri Lanka,LKA,2016,15.2540243
Sri Lanka,LKA,2017,16.03351952
Sri Lanka,LKA,2018,13.73305802
Sweden,SWE,1965,25.92704975
Sweden,SWE,1966,24.74041759
Sweden,SWE,1967,24.55677989
Sweden,SWE,1968,21.45431457
Sweden,SWE,1969,20.94909574
Sweden,SWE,1970,22.1301455
Sweden,SWE,1971,19.94935768
Sweden,SWE,1972,17.13963109
Sweden,SWE,1973,18.94521185
Sweden,SWE,1974,20.93002254
Sweden,SWE,1975,22.57523723
Sweden,SWE,1976,21.671342
Sweden,SWE,1977,17.20196789
Sweden,SWE,1978,17.64604781
Sweden,SWE,1979,20.84662381
Sweden,SWE,1980,19.86897112
Sweden,SWE,1981,17.0852841
Sweden,SWE,1982,19.00960716
Sweden,SWE,1983,23.82295015
Sweden,SWE,1984,28.74689444
Sweden,SWE,1985,33.84138105
Sweden,SWE,1986,36.07909772
Sweden,SWE,1987,35.62356225
Sweden,SWE,1988,34.97160771
Sweden,SWE,1989,32.97284102
Sweden,SWE,1990,34.45711977
Sweden,SWE,1991,33.63650697
Sweden,SWE,1992,31.3208693
Sweden,SWE,1993,31.88939022
Sweden,SWE,1994,32.36446409
Sweden,SWE,1995,32.36418497
Sweden,SWE,1996,35.84236907
Sweden,SWE,1997,30.6259768
Sweden,SWE,1998,30.8333397
Sweden,SWE,1999,29.47319957
Sweden,SWE,2000,29.83793963
Sweden,SWE,2001,32.33393534
Sweden,SWE,2002,34.72240007
Sweden,SWE,2003,34.04327785
Sweden,SWE,2004,35.0247917
Sweden,SWE,2005,32.01512215
Sweden,SWE,2006,35.3498502
Sweden,SWE,2007,32.93782309
Sweden,SWE,2008,32.94724339
Sweden,SWE,2009,23.22745926
Sweden,SWE,2010,32.03072961
Sweden,SWE,2011,28.6013101
Sweden,SWE,2012,24.52861203
Sweden,SWE,2013,25.03748268
Sweden,SWE,2014,23.48541266
Sweden,SWE,2015,23.46832819
Sweden,SWE,2016,23.02859789
Sweden,SWE,2017,22.96995943
Sweden,SWE,2018,22.88972408
Switzerland,CHE,1965,14.83333333
Switzerland,CHE,1966,12.26388889
Switzerland,CHE,1967,10.34444444
Switzerland,CHE,1968,9.777777778
Switzerland,CHE,1969,8.844444444
Switzerland,CHE,1970,7.588888889
Switzerland,CHE,1971,5.125
Switzerland,CHE,1972,4.336111111
Switzerland,CHE,1973,4.116666667
Switzerland,CHE,1974,3.55
Switzerland,CHE,1975,2.661111111
Switzerland,CHE,1976,2.5
Switzerland,CHE,1977,2.916666667
Switzerland,CHE,1978,2.625
Switzerland,CHE,1979,2.713888889
Switzerland,CHE,1980,3.972222222
Switzerland,CHE,1981,5.875
Switzerland,CHE,1982,5.197222222
Switzerland,CHE,1983,4.536111111
Switzerland,CHE,1984,5.827777778
Switzerland,CHE,1985,5.852777778
Switzerland,CHE,1986,5.036111111
Switzerland,CHE,1987,4.686111111
Switzerland,CHE,1988,4
Switzerland,CHE,1989,4.136111111
Switzerland,CHE,1990,4.136111111
Switzerland,CHE,1991,3.513888889
Switzerland,CHE,1992,2.433333333
Switzerland,CHE,1993,2.038888889
Switzerland,CHE,1994,2.063888889
Switzerland,CHE,1995,2.213888889
Switzerland,CHE,1996,1.655555556
Switzerland,CHE,1997,1.275
Switzerland,CHE,1998,1.058333333
Switzerland,CHE,1999,1.1
Switzerland,CHE,2000,1.602777778
Switzerland,CHE,2001,1.675
Switzerland,CHE,2002,1.544444444
Switzerland,CHE,2003,1.586111111
Switzerland,CHE,2004,1.505555556
Switzerland,CHE,2005,1.677777778
Switzerland,CHE,2006,1.811111111
Switzerland,CHE,2007,2.027777778
Switzerland,CHE,2008,1.822222222
Switzerland,CHE,2009,1.719444444
Switzerland,CHE,2010,1.725
Switzerland,CHE,2011,1.594444444
Switzerland,CHE,2012,1.436111111
Switzerland,CHE,2013,1.547222222
Switzerland,CHE,2014,1.583333333
Switzerland,CHE,2015,1.447222222
Switzerland,CHE,2016,1.330555556
Switzerland,CHE,2017,1.280555556
Switzerland,CHE,2018,1.280555556
Taiwan,TWN,1965,34.71555
Taiwan,TWN,1966,34.52947
Taiwan,TWN,1967,35.04119
Taiwan,TWN,1968,35.32031
Taiwan,TWN,1969,32.42444
Taiwan,TWN,1970,31.68012
Taiwan,TWN,1971,28.13297
Taiwan,TWN,1972,26.79552
Taiwan,TWN,1973,23.98106
Taiwan,TWN,1974,24.41137
Taiwan,TWN,1975,22.25982
Taiwan,TWN,1976,23.57401
Taiwan,TWN,1977,26.99323
Taiwan,TWN,1978,29.78443
Taiwan,TWN,1979,37.59979
Taiwan,TWN,1980,44.48475
Taiwan,TWN,1981,41.0539
Taiwan,TWN,1982,47.1332499
Taiwan,TWN,1983,63.62448523
Taiwan,TWN,1984,73.81457493
Taiwan,TWN,1985,78.1934909
Taiwan,TWN,1986,95.19452728
Taiwan,TWN,1987,102.9945008
Taiwan,TWN,1988,119.3564222
Taiwan,TWN,1989,124.9011991
Taiwan,TWN,1990,123.2041379
Taiwan,TWN,1991,134.7435169
Taiwan,TWN,1992,155.6830295
Taiwan,TWN,1993,173.6104768
Taiwan,TWN,1994,180.9199202
Taiwan,TWN,1995,186.7387116
Taiwan,TWN,1996,211.1620837
Taiwan,TWN,1997,241.7654286
Taiwan,TWN,1998,262.4474995
Taiwan,TWN,1999,319.7739327
Taiwan,TWN,2000,319.7739327
Taiwan,TWN,2001,336.0389529
Taiwan,TWN,2002,364.9012751
Taiwan,TWN,2003,388.6106815
Taiwan,TWN,2004,403.5377865
Taiwan,TWN,2005,410.6549744
Taiwan,TWN,2006,430.7077344
Taiwan,TWN,2007,450.8528831
Taiwan,TWN,2008,430.8592965
Taiwan,TWN,2009,409.6549572
Taiwan,TWN,2010,437.7102155
Taiwan,TWN,2011,452.7124271
Taiwan,TWN,2012,441.4051247
Taiwan,TWN,2013,449.0652591
Taiwan,TWN,2014,453.9535458
Taiwan,TWN,2015,440.0024536
Taiwan,TWN,2016,448.5394551
Taiwan,TWN,2017,458.5586304
Taiwan,TWN,2018,457.0467647
Thailand,THA,1965,0.52335
Thailand,THA,1966,0.75595
Thailand,THA,1967,1.34908
Thailand,THA,1968,1.48864
Thailand,THA,1969,1.58168
Thailand,THA,1970,1.68635
Thailand,THA,1971,1.3287275
Thailand,THA,1972,1.04439726
Thailand,THA,1973,1.11818961
Thailand,THA,1974,1.67675525
Thailand,THA,1975,1.60271867
Thailand,THA,1976,1.85899735
Thailand,THA,1977,1.78801946
Thailand,THA,1978,2.30268185
Thailand,THA,1979,4.84189464
Thailand,THA,1980,5.23545384
Thailand,THA,1981,5.82366435
Thailand,THA,1982,7.59151739
Thailand,THA,1983,7.28903272
Thailand,THA,1984,9.17823318
Thailand,THA,1985,18.43501538
Thailand,THA,1986,18.08709896
Thailand,THA,1987,26.11432886
Thailand,THA,1988,26.9062388
Thailand,THA,1989,32.77129123
Thailand,THA,1990,45.35101975
Thailand,THA,1991,53.11427554
Thailand,THA,1992,56.84662021
Thailand,THA,1993,63.31914021
Thailand,THA,1994,73.216621
Thailand,THA,1995,83.52327901
Thailand,THA,1996,101.622812
Thailand,THA,1997,104.8038542
Thailand,THA,1998,84.08473368
Thailand,THA,1999,89.39646462
Thailand,THA,2000,91.69589791
Thailand,THA,2001,102.0776441
Thailand,THA,2002,108.9419014
Thailand,THA,2003,111.2721917
Thailand,THA,2004,124.6728857
Thailand,THA,2005,134.7621331
Thailand,THA,2006,143.818462
Thailand,THA,2007,161.6282281
Thailand,THA,2008,174.3093377
Thailand,THA,2009,174.8950365
Thailand,THA,2010,179.4847393
Thailand,THA,2011,182.5188795
Thailand,THA,2012,191.5616949
Thailand,THA,2013,188.5352755
Thailand,THA,2014,207.8704138
Thailand,THA,2015,204.0737361
Thailand,THA,2016,206.1665539
Thailand,THA,2017,213.1466511
Thailand,THA,2018,215.1864281
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Turkey,TUR,1965,42.6821
Turkey,TUR,1966,47.49692
Turkey,TUR,1967,42.1006
Turkey,TUR,1968,45.76405
Turkey,TUR,1969,48.6134
Turkey,TUR,1970,53.8469
Turkey,TUR,1971,55.3588
Turkey,TUR,1972,59.40604
Turkey,TUR,1973,60.72023
Turkey,TUR,1974,66.22122
Turkey,TUR,1975,68.76819
Turkey,TUR,1976,72.14089
Turkey,TUR,1977,74.32733
Turkey,TUR,1978,75.40892
Turkey,TUR,1979,77.28135
Turkey,TUR,1980,81.80542
Turkey,TUR,1981,83.5034
Turkey,TUR,1982,93.77269
Turkey,TUR,1983,103.18136
Turkey,TUR,1984,115.93947
Turkey,TUR,1985,138.78079
Turkey,TUR,1986,152.72516
Turkey,TUR,1987,161.23832
Turkey,TUR,1988,155.88852
Turkey,TUR,1989,175.67115
Turkey,TUR,1990,186.52194
Turkey,TUR,1991,199.25679
Turkey,TUR,1992,198.53573
Turkey,TUR,1993,183.70748
Turkey,TUR,1994,184.25409
Turkey,TUR,1995,192.33694
Turkey,TUR,1996,216.35289
Turkey,TUR,1997,241.69466
Turkey,TUR,1998,250.76606
Turkey,TUR,1999,232.99542
Turkey,TUR,2000,261.22143
Turkey,TUR,2001,214.60839
Turkey,TUR,2002,224.14499
Turkey,TUR,2003,242.09008
Turkey,TUR,2004,256.86018
Turkey,TUR,2005,257.68591
Turkey,TUR,2006,304.33384
Turkey,TUR,2007,342.66632
Turkey,TUR,2008,344.20148
Turkey,TUR,2009,359.34374
Turkey,TUR,2010,365.62394
Turkey,TUR,2011,394.010444
Turkey,TUR,2012,424.43685
Turkey,TUR,2013,367.0916456
Turkey,TUR,2014,420.14538
Turkey,TUR,2015,404.0260721
Turkey,TUR,2016,447.260177
Turkey,TUR,2017,458.9118247
Turkey,TUR,2018,492.0496222
Turkmenistan,TKM,1985,3.74486
Turkmenistan,TKM,1986,3.74486
Turkmenistan,TKM,1987,3.74486
Turkmenistan,TKM,1988,3.20988
Turkmenistan,TKM,1989,3.74486
Turkmenistan,TKM,1990,4.27984
Turkmenistan,TKM,1991,3.74486
Turkmenistan,TKM,1992,1.60494
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.05815
Turkmenistan,TKM,1995,0.05815
Turkmenistan,TKM,1996,0.53498
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
USSR,OWID_USS,1965,3459.188281
USSR,OWID_USS,1966,3585.219047
USSR,OWID_USS,1967,3640.720269
USSR,OWID_USS,1968,3608.970369
USSR,OWID_USS,1969,3677.599181
USSR,OWID_USS,1970,3630.393692
USSR,OWID_USS,1971,3703.805114
USSR,OWID_USS,1972,3803.023325
USSR,OWID_USS,1973,3848.095981
USSR,OWID_USS,1974,3866.987325
USSR,OWID_USS,1975,3977.058744
USSR,OWID_USS,1976,3972.752766
USSR,OWID_USS,1977,4044.114522
USSR,OWID_USS,1978,4019.640623
USSR,OWID_USS,1979,4048.735514
USSR,OWID_USS,1980,3925.490244
USSR,OWID_USS,1981,3900.583883
USSR,OWID_USS,1982,3960.327064
USSR,OWID_USS,1983,3970.486234
USSR,OWID_USS,1984,3933.012209
Ukraine,UKR,1965,0
Ukraine,UKR,1966,0
Ukraine,UKR,1967,0
Ukraine,UKR,1968,0
Ukraine,UKR,1969,0
Ukraine,UKR,1970,0
Ukraine,UKR,1971,0
Ukraine,UKR,1972,0
Ukraine,UKR,1973,0
Ukraine,UKR,1974,0
Ukraine,UKR,1975,0
Ukraine,UKR,1976,0
Ukraine,UKR,1977,0
Ukraine,UKR,1978,0
Ukraine,UKR,1979,0
Ukraine,UKR,1980,0
Ukraine,UKR,1981,0
Ukraine,UKR,1982,0
Ukraine,UKR,1983,0
Ukraine,UKR,1984,0
Ukraine,UKR,1985,895.383718
Ukraine,UKR,1986,889.4492186
Ukraine,UKR,1987,881.2998147
Ukraine,UKR,1988,831.3840853
Ukraine,UKR,1989,758.3904075
Ukraine,UKR,1990,873.659845
Ukraine,UKR,1991,726.7042053
Ukraine,UKR,1992,748.1278039
Ukraine,UKR,1993,657.065611
Ukraine,UKR,1994,542.0397589
Ukraine,UKR,1995,493.62372
Ukraine,UKR,1996,389.0235
Ukraine,UKR,1997,444.51023
Ukraine,UKR,1998,430.91476
Ukraine,UKR,1999,449.46461
Ukraine,UKR,2000,455.6017843
Ukraine,UKR,2001,463.2072925
Ukraine,UKR,2002,454.7302088
Ukraine,UKR,2003,470.4714138
Ukraine,UKR,2004,456.8431472
Ukraine,UKR,2005,436.3641128
Ukraine,UKR,2006,463.1352098
Ukraine,UKR,2007,462.3964722
Ukraine,UKR,2008,486.11074
Ukraine,UKR,2009,417.1681
Ukraine,UKR,2010,444.85913
Ukraine,UKR,2011,482.5287
Ukraine,UKR,2012,494.79835
Ukraine,UKR,2013,484.09875
Ukraine,UKR,2014,413.74888
Ukraine,UKR,2015,318.01072
Ukraine,UKR,2016,377.3935
Ukraine,UKR,2017,298.84448
Ukraine,UKR,2018,304.7945816
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0.21500381
United Arab Emirates,ARE,2002,1.09649966
United Arab Emirates,ARE,2003,1.2899996
United Arab Emirates,ARE,2004,1.46199567
United Arab Emirates,ARE,2005,1.69132764
United Arab Emirates,ARE,2006,3.27517082
United Arab Emirates,ARE,2007,1.57666747
United Arab Emirates,ARE,2008,3.99183468
United Arab Emirates,ARE,2009,3.1852244
United Arab Emirates,ARE,2010,7.65281912
United Arab Emirates,ARE,2011,5.17394277
United Arab Emirates,ARE,2012,16.07689332
United Arab Emirates,ARE,2013,20.58097135
United Arab Emirates,ARE,2014,22.9462226
United Arab Emirates,ARE,2015,19.94158884
United Arab Emirates,ARE,2016,21.40589888
United Arab Emirates,ARE,2017,11.66024963
United Arab Emirates,ARE,2018,12.21787036
United Kingdom,GBR,1965,1365.32711
United Kingdom,GBR,1966,1299.4199
United Kingdom,GBR,1967,1213.83473
United Kingdom,GBR,1968,1214.7535
United Kingdom,GBR,1969,1184.0503
United Kingdom,GBR,1970,1116.75912
United Kingdom,GBR,1971,989.713
United Kingdom,GBR,1972,866.92346
United Kingdom,GBR,1973,938.98294
United Kingdom,GBR,1974,826.6604
United Kingdom,GBR,1975,831.60315
United Kingdom,GBR,1976,846.26858
United Kingdom,GBR,1977,849.04815
United Kingdom,GBR,1978,827.13723
United Kingdom,GBR,1979,889.1135
United Kingdom,GBR,1980,826.48595
United Kingdom,GBR,1981,821.99677
United Kingdom,GBR,1982,766.63797
United Kingdom,GBR,1983,773.76716
United Kingdom,GBR,1984,549.81988
United Kingdom,GBR,1985,731.28277
United Kingdom,GBR,1986,789.77004
United Kingdom,GBR,1987,809.08747
United Kingdom,GBR,1988,785.39716
United Kingdom,GBR,1989,755.99652
United Kingdom,GBR,1990,755.31035
United Kingdom,GBR,1991,756.58965
United Kingdom,GBR,1992,711.38384
United Kingdom,GBR,1993,619.48358
United Kingdom,GBR,1994,578.40642
United Kingdom,GBR,1995,551.91328
United Kingdom,GBR,1996,515.97658
United Kingdom,GBR,1997,460.17584
United Kingdom,GBR,1998,448.691215
United Kingdom,GBR,1999,398.917141
United Kingdom,GBR,2000,427.147803
United Kingdom,GBR,2001,452.545397
United Kingdom,GBR,2002,415.308463
United Kingdom,GBR,2003,443.148357
United Kingdom,GBR,2004,425.8915107
United Kingdom,GBR,2005,435.3024825
United Kingdom,GBR,2006,476.0428661
United Kingdom,GBR,2007,446.4471715
